Gudian Etymological Work
Ἐτυμολογικὸν τὸ Γουδιανόν
by Gudian Etymological Work
eul_wid: xib-aa    eul_aid: xib

Period  Byzantine
Domain  Lexicography
Format  Collection

Text
----

α 1	Ἀάλιον · ἄπληκτον
α 1234	ἀτάρ · ποῖόν ἐστιν ἀναλογώτερον; καὶ λέγομεν, ὅτι κατὰ πλεονασμόν ἐστι τὸ αὐτάρ ἐκ τοῦ ἀτάρ, τὸ δὲ ἀτάρ οὐ δύναται γενέσθαι ἐκ τοῦ αὐτάρ κατὰ ἀποβολὴν τοῦ υ · κανὼν γάρ ἐστιν ὁ λέγων, ὅτι παρεπόμενόν ἐστι τῇ ἐκ τοῦ α συνεστώσῃ διφθόγγῳ μετὰ τὴν ἀπόστασιν τοῦ ὑποτακτικοῦ φωνήεντος ἐκτείνειν τὸ α οὐχ ἑτέρου λόγου ἐπικρατοῦντος, οἷον κλαίω κλάω, αἰετός ἀετός, κεφάλαιον κεφαλάδιον, οὔραιον οὐράδιον. εἴπερ οὖν καὶ ὁ αὐτάρ σύνδεσμος ἔνδειαν εἶχε τοῦ υ ἐν τῷ ἀτάρ, παρείπετο ἂν καὶ ἡ τοῦ α ἔκτασις
α 1235	Αὐτάρκης · παρὰ τὸ αὐτός καὶ τὸ ἀρκῶ, τὸ βοηθῶ, ὁ ἑαυτῷ ἐπαρκῶν καὶ βοηθῶν
α 1236	Αὖτε · εἰς τὸ Τότ’ αὖ
α 1237	Αὐτῆμαρ · ἐπίρρημα καιροῦ παραστατικόν
α 1238	Ἀϋτῆς Β · παρὰ τὸ αὔω, τὸ φωνῶ· τοῦτο παρὰ τὸ ἄω, τὸ πνέω, καὶ πλεονασμῷ αὔω, ὁ μέλλων αὔσω, ὄνομα ῥηματικὸν αὐλός, ἡ ἐπιμήκης παράτασις, καὶ παρώνυμον ὄνομα αὖλαξ, ἡ ἐπιμήκησ διαχάραξις τοῦ ἀρότρου
α 1239	Αὐτίκα · ἐπίρρημα μεσότητος καὶ χρόνου δηλωτικόν. τὸ τι ι · τὰ εἰς κα ἐπιρρήματα τῷ ι παραλήγονται, οἷον αὐτίκα ἡνίκα πηνίκα
α 1240	Αὖτις Β · ἐκ τοῦ τίς καὶ μετὰ τοῦ στερητικοῦ α τοῦ σημαίνοντος τὸ εἰς τοὐπίσω γίνεται ἄτις· καὶ ὥσπερ παρὰ τὸ ἐρύω γίνεται ἐρύσω ἀέρυσαν καὶ πλεονασμῷ τοῦ υ Α αὐέρυσαν“, οὕτω καὶ ἄτις, ὃ σημαίνει τὸ πάλιν, γίνεται πλεονασμῷ τοῦ υ αὖτις. τί διαφέρει τὸ αὖτις τοῦ πάλιν; διαφέρει· τὸ μὲν γὰρ πάλιν ἐστὶ τοπικόν, τὸ γὰρ εἰς τοὐπίσω δηλοῖ· τὸ δὲ αὖτις ἐστὶ χρονικόν, τὸ ἐξ ὑστέρου γὰρ δηλοῖ
α 1241	Αὐτοβοεί · τὸ παραχρῆμα συντελεσθῆναι ἐπὶ πολεμικοῖς ἔργοις, οἷον ταχέως, ἅμα βοῇ. παρὰ δὲ Θεοπόμπῳ ἐπὶ τοῦ κατὰ κράτος
α 1242	Αὐτόθι · εἰς τὸ Αὖθι
α 1243	Αὐτόματος · παρὰ τὸ μαίω, ἐξ οὗ καὶ μασθός. καὶ εἰς τὸ Μεμαῶτες
α 1244	Αὐτομάτως · αὐτοκελεύστως, αὐτοκλήτως, αὐτοβούλως· ἀπὸ τοῦ μαίω, ὃ σημαίνει τὸ ζητῶ, γίνεται μαστός, ὃν ἐπιζητοῦσι τὰ βρέφη, καὶ ἐξ αὐτοῦ αὐτόματος, ὁ μὴ ἐπιζητηθείς, ἀλλ’ αὐτὸς ἑαυτὸν ἐπαγαγών· ἀπὸ τούτου καὶ τὸ ἀπροτίμαστος γυνή, ἡ μὴ ἐπιζητηθεῖσα, Τ δ ἀλλ’ ἔμεν’ ἔμεν’ ἀπροτίμαστος ἐνὶ μεγάροισιν ἐμοῖσιν.“
α 1245	Αὔτως Β · ἀντὶ τοῦ ματαίως· καὶ ἔστιν ἐπίρρημα μεσότητος, καὶ ψιλοῦται πρὸς ἀντιδιαστολὴν ἑτέρου τοῦ σημαίνοντος τὸ οὕτως. καὶ τοῦτο διὰ τί ψιλοῦται; τὸ στερητικὸν α ψιλοῦται. καὶ πῶς ἐστι στερητικόν; πόθεν παράγονται τὰ ἐπιρρήματα τῆς μεσότητος; ἐκ τῶν γενικῶν ὀνομάτων. καὶ πῶς ἐστιν ἡ γενικὴ τοῦ ὀνόματος; ἔστιν ἐτός, καὶ σημαίνει τὸν ἀληθῆ, ἐξ οὗ καὶ πλεονασμῷ τοῦ ε ἐτεός. τοῦτο παρὰ τὸ ἔω, τὸ ὑπάρχω, εἰμί· ἐξ αὐτοῦ γίνεται ἐτός, ὁ ἀληθής· τὸ γὰρ ἀληθὲς ὑπάρχει, τὸ δὲ ψεῦδος οὐχ ὑπάρχει· καὶ μετὰ τοῦ στερητικοῦ α ἄετος, καὶ ἀνεβίβασε τὸν τόνον· τὰ γὰρ εἰς ος δισύλλαβα ἀναβιβάζουσι τὸν τόνον ἐν τῇ συνθέσει. καὶ κλίνεται ἀέτου, ἡ εὐθεῖα τῶν πληθυντικῶν οἱ ἄετοι, ἀέτων, καὶ ἐξ αὐτοῦ ἐπίρρημα μεσότητος ἀέτως, καὶ ψιλοῦται ὡς στερητικόν, καὶ κράσει αὔτως. Φωτίου
α 1246	Αὐχήν · παρὰ τὸν αὐχμός· ξηρὸς γὰρ ὁ τράχηλος καὶ ὀστώδης. καὶ εἰς τὸ Δειρή καὶ Ὀσφύς
α 1247	Αὐχῶ · εἰς τὸ Εὖχος
α 1248	Αὕω · σημαίνει τὸ λάμπω. διὰ τί δασύνεται; διότι ἀπὸ τοῦ φῶ, τὸ λάμπω, γίνεται φαύω καὶ αὕω κατὰ ἀποβολὴν τοῦ φ. καὶ εἰς τὸ Αἴης καὶ Ἄνεως καὶ Ἄιττειν καὶ Αὐλή καὶ Ἀϋτῆς καὶ Ἥλιος καὶ Τηλαυγής καὶ Ὠρύω. Ὁμήρου
α 1249	Ἄφαρ Β · ἐπίρρημα μεσότητος ἀντὶ τοῦ εὐθέως· παρὰ τὸ ἅπτω, τὸ εὐθέως καὶ ἅμα τῷ ἅψασθαι γινόμενον. ἐξ οὗ καὶ οἱ Ἴωνες καὶ οἱ Ἐφέσιοι ἀφαρεί λέγουσι τὸ ταχέως καὶ ἀσκόπως ποιεῖν τι ἢ φθέγγεσθαι
α 1250	Ἀφάρτεροι Ψ · ἀπὸ τοῦ ἄφαρ ἀφάρτεροι, τουτέστι ταχύτεροι. ἢ παρὰ τὸ ἀφαρεί, ὅ ἐστιν ἐσπουδασμένως
α 1251	Ἀφαυρά · ἀσθενέστερα, ἀμαυρότερα, ἢ κουφότερα· ἀπὸ τοῦ ἀφαυρ όσ ἤτοι ἄγαν παῦρος καὶ ὀλίγος κατὰ δύναμιν. ἢ παρὰ τὸ φῶ, τὸ λέγω, φάρος, πλεονασμῷ τοῦ υ καὶ μετὰ τοῦ στερητικοῦ α ἀφαυρός, ὁ μηδενὸς λόγου ἄξιος. Χοιροβοσκοῦ
α 1252	Ἀφεγγής · ἐκ τοῦ φέγγος φεγγής καὶ ἀφεγγής· τοῦτο δὲ παρὰ τὸ φῶς ἄγειν
α 1253	Ἀφέηκα · εἰς τὸ Ἀπαιωρημένος καὶ Ἀπῃωρημένος
α 1254	Ἀφελής · παρὰ τὴν ἀπό πρόθεσιν καὶ τὸ ἑλεῖν· ὅπερ σημαίνει τὸν ἄκακον κατὰ τὸ φερόμενον ἐν τῇ κοινότητι. Ὁμήρου
α 1255	Ἄφενος Α · ὁ ποιητὴς οὐδετέρως χρᾶται τῇ λέξει, τινὲς δὲ ἀρσενικῶς. γίνεται ἐκ τοῦ ἕνος, ὃ σημαίνει τὸ ἐνιαυτόν, ἄφενος προπαροξυτόνως· ἀφενὸς δὲ ἄνθρωπος ὁ πλήρης τοῦ ἀφένου. ἕνος δέ, ὁ ἐνιαυτός, παρὰ τὸ ἕω, τὸ πληρῶ. ἄφενος οὖν ὁ ἐξ ἑνὸς ἐνιαυτοῦ συναγόμενος πλοῦτος, πλοῦτος δὲ ὁ ἐκ πολλῶν
α 1256	Ἄφενος · τὸ ἀπ’ ἐνιαυτοῦ περιὸν εἰς νέωτα· ἢ ἄπενος, τὸ μὴ ἐν πενίᾳ, ἀλλ’ ἐν περιουσίᾳ χρημάτων. Δίδυμος
α 1257	Ἀφέξει · ἐκ τοῦ ἔχω ἀπέχω ἀφέξω
α 1258	Ἄφετος · παρὰ τὸ ἀφίημι
α 1259	Ἀφέωνται · ἀφίημι, ὁ παρακείμενος ἀφῆκα, ὁ Ἀττικὸς ἀφέωκα· οἱ γὰρ Ἀττικοί, ἡνίκα πλεονασμὸν τοῦ ε κατὰ τὸν παρακείμενον ποιήσωσι, τότε καὶ τὸ ἐπαγόμενον φωνῆεν εἰς ω τρέπουσι· ὁ παθητικὸς ἀφέωμαι καὶ τὸ τρίτον τῶν πληθυντικῶν ἀφέωνται αὐθυπότακτον
α 1260	Ἁφή · παρὰ τὸ ἅπτω, ὃ σημαίνει τὸ προσεγγίζω, ὁ μέλλων ἅψω, ὁ παρακείμενος ἧφα καὶ ἐξ αὐτοῦ ἡφή καὶ ἁφή. Ἐπιμερισμῶν τοῦ Ψαλτηρίου
α 1261	Ἀφῆκα · παρὰ τὸ ἀφίημι ἀφήσω ἀφῆκα. εἰς τὸ Ἀπῃωρημένος
α 1262	Ἀφηνιάζω · εἴρηται ἡ λέξις ἀπὸ μεταφορᾶς τῶν ἵππων τῶν σκληρυνομένων καὶ ἄποθεν τῶν ἡνίων καθεστώτων. ἀφηνιάζειν οὖν τὸ σκληρύνεσθαι καὶ ἄπο τῆς εὐθείας ὁδοῦ εἶναι. γίνεται ἐκ τοῦ ἡνίον, ὃ σημαίνει τὸν λῶρον, ἡνιάζω καὶ ἀφηνιάζω
α 1263	Ἀφήσω Β · ὁ παρακείμενος ἀφῆκα· καὶ οἱ Ἴωνες πλεονάζουσι τὸ ε ἥνδανε ἑήνδανε, ὥρακα ἑώρακα, οὕτως ἀφέηκα· καὶ τὸ μακρὸν εἰς μακρὸν τρέπεται, τὸ η εἰς ω καὶ γίνεται ἀφέωκα, τὸ παθητικὸν ἀφέωμαι καὶ ἀφέωνται. Νικήτου
α 1264	Ἄφθιτον · ἔστι φθίω, τὸ φθείρω
α 1265	Ἄφθιτον Β · ἐκ τοῦ φθιτός καὶ τοῦ α τοῦ στερητικοῦ· τοῦτο παρὰ τὸ φθίω· τοῦτο δὲ διφορεῖται καὶ διὰ τοῦ ι καὶ διὰ τῆς διφθόγγου γράφεται
α 1266	Ἀφίγμεθα · ἀπὸ τοῦ ἵκω ἵξω ἷχα ἷγμαι, ὥσπερ λέλεχα λέλεγμαι· καὶ λαμβάνει τὴν πρόθεσιν καὶ γίνεται ἀφῖγμαι καὶ ἀφίγμεθα τὸ πληθυντικόν. Εὐλογίου σχολαστικοῦ. Εὐλογίου
α 1267	Ἀφίγμεθα · ἀπὸ ποίου θέματος; καὶ λέγομεν ἀπὸ τοῦ ἵκω ἵξω ἷχα, ὁ παρακείμενος παθητικὸς ἷγμαι, ὥσπερ λέλεχα. ἐγράφη
α 1268	Ἀφίει Α · ἔστι ῥῆμα ἱῶ περισπώμενον καὶ δασυνόμενον· τούτου ὁ παρατατικὸσ ἵουν, τὸ δεύτερον ἵεις, τὸ τρίτον ἵει καὶ ἐν συνθέσει ἀφίει, ἐξ οὗ καὶ τὸ Α προΐει“. ἰστέον δέ, ὅτι τοῦ τίθημι καὶ δίδωμι καὶ ἵημι οἱ παρῳχημένοι μᾶλλον ἀπὸ τῶν εἰς ω εἰσὶν ἐν χρήσει ἤπερ ἀπὸ τῶν εἰς μι · Α ὧς εἰπὼν ἐν χερσὶ τίθει“ καὶ ἐδίδουν αὐτῷ ῥαπίσματα.“ Γεωργίου
α 1269	Ἀμφιειμένος · ὁ ἐνδεδυμένος· παρὰ τὸ ἕω γέγονε, ὃ σημαίνει τὸ ἐνδύομαι· τούτου ὁ μέλλων ἕσω, ὁ μέσος παρακείμενος εἷα καὶ ὁ παθητικὸς εἷμαι καὶ ἡ μετοχὴ εἱμένος καὶ ἐν συνθέσει ἀμφιειμένος
α 1270	Ἀφικέσθαι · εἰς τὸ Ἱκέσθαι
α 1271	Ἄφιξις · διὰ τοῦ ι · γέγονε δὲ ἀπὸ παθητικοῦ ῥήματος τοῦ ἀφῖγμαι ἀφῖξαι ἀφῖκται καὶ ἄφιξις
α 1272	Ἀφίει · τὸ θέμα ἀφιῶ, τὸ πέμπω, ὁ παρατατικὸς ἀφίεον ἀφίουν, ἀφίεες ἀφίεις, ἀφίεει ἀφίει τρίτου προσώπου
α 1273	Ἀφλοισμός · παρὰ τὸ ἀφροισμός. Γεωργίου
α 1274	Ἀφνειός ·. ἔστιν ἕνος, ὁ ἐνιαυτός· ἐκ τούτου γίνεται ἄφενος, οἱονεὶ ὁ ἐκ τοῦ καρποῦ τοῦ ἐνιαυτοῦ συναγόμενος πλοῦτος. ἐκ τοῦ ἄφενος οὖν γίνεται ἀφενειός, καὶ κατὰ συγκοπὴν τοῦ ε ἀφνειός. καὶ εἰς τὸ Ὀλβιόδαιμον καὶ Πλούσιος
α 1275	Ἄφνω · τὸ ἐξ ἀφανοῦς· ἀφανής ἀφανῶς ἐπίρρημα, συγκοπῇ καὶ ἀποβολῇ τοῦ ς ἄφνω. βαρύνεται δὲ ὡς τὸ πόρρω ἔξω
α 1276	Ἀφόρδια · παρὰ τὸ ἔξω τῆς ὁδοῦ προχωρεῖν
α 1277	Ἀφορία · εἰς τὸ Ἀπορία
α 1278	Ἀφοσιοῦται · τὸ πληροῦται· ἐκ τοῦ ἀφοσιῶ· τοῦτο παρὰ τὸ ὅσιος ὁσιῶ καὶ ἀφοσιῶ, τὸ τὰ νενομισμένα ἐπὶ τῇ ταφῇ πληρῶ
α 1279	Ἀφοσιῶ · τὸ πληρῶ καὶ ἀποδιδῶ
α 1280	Ἀφραδία Β · ἐκ τοῦ ἀφραδής μετὰ τοῦ στερητικοῦ α ὁ ἄβουλος καὶ ἄπειρος, καὶ τὸ θηλυκὸν ἀφραδία
α 1281	Ἀφροδίτη · Εὐριπίδης παρὰ τὴν ἀφροσύνην τὰ μῶρα γὰρ πάντ’ ἐστὶν Ἀφροδίτη γίνεται βροτοῖσ“· ἐναντία γάρ ἐστιν αὕτη τῇ φρονήσει. καὶ Ἐπαφρόδιτος παρὰ τὸ ἀφραδές, τουτέστι μὴ νομίζουσα· φρόνησιν, διὰ τὸ ἀφραδὲς καὶ ἄγνωστον τῆς μίξεως· ἢ παρὰ τὸν ἀφρὸν τῆς συνουσίας, ἢ διὰ τὸ ἐκ θαλάττης αὐτῆς τὴν γένεσιν εἶναι. ὁ δὲ Δίδυμος παρὰ τὸ ἁβρὸν τῆς διαίτης· τὸ γὰρ β τοῦ φ συγγενές ἐστι, δῆλον δὲ ἐκ τοῦ τοὺς Μακεδόνας τὸν Φίλιππον Βίλιππον καλεῖν καὶ τὸν φαλακρὸν βαλακρὸν καὶ τοὺς Φρύγας Βρύγας καὶ τοὺς ἀνέμους, διὰ τὸ φυσᾶν φυσητὰς ὄντας, βύκτας, καὶ Ὅμηρος κ βυκτάων ἀνέμων.“ διχῶς δὲ καὶ ἡ ἁβροδίαιτος, ὅτι δεῖ αὐτῇ διὰ τὸ κάλλος χλιδῆς, ἢ ὅτι οἱ κατεχόμενοι τῇδε τῇ θεῷ ἁβροὶ καὶ πολυτελεῖς. Γεωργίου
α 1282	Ἀφροδίτη · ὥσπερ ἀπὸ τοῦ φυτόν γέγονε φυτρός καὶ φιτρός κατὰ τροπὴν τοῦ υ εἰς ι ὅ ἐστι κορμός, καὶ ἀπὸ τοῦ δύο φέρειν γίνεται δυόφορος καὶ κατὰ τροπὴν τοῦ υ εἰς ι δίφορος καὶ δίφροσ, ὅ ἐστιν ἅρμα, παρὰ τὸ δύο φέρειν· τὸν αὐτὸν τρόπον καὶ ἀπὸ τοῦ ἀναδῦσα καὶ τοῦ ἀφροῦ ἀνέρχεσθαι γίνεται ἀφροδύτη καὶ κατὰ τροπὴν τοῦ υ εἰς ι Ἀφροδίτη. γέγονε δὲ παρὰ τὸν ἀφρὸν Ἀφροδίτη. Ἀφροδίτη δὲ λέγεται παρὰ τὴν ἀφροσύνην. καὶ εἰς τὸ Ἀνεπαφρόδιτος
α 1283	Ἀφροντιστήσας · ἀμεριμνήσας, ἢ ἀμελήσας. ἀπὸ τοῦ ἀφροντιστῶ· τοῦτο παρὰ τὸ φροντίζω φροντίσω πλεονασμῷ τοῦ τ μετὰ περισπωμένου τόνου φροντιστῶ, καὶ ἀφροντιστῶ μετὰ τοῦ στερητικοῦ α. τὸ δὲ φροντίζω παρὰ τὸ φροντίς· τοῦτο παρὰ τὸ τὰς φρένας τίειν, ὅ ἐστι τιμωρεῖν· οἱ γὰρ φροντίδα ἔχοντες, τὰς φρένας τιμωροῦνται. συντάσσεται μετὰ γενικῆς
α 1284	Ἄφρων ἀνοήτου διαφέρει· ἄφρων ἐστὶν ὁ ἐστερημένος φρονήσεως καὶ ὁ πρὸς τὰ κοινὰ καὶ ἀνθρώπινα διορατικῶς μὴ ἔχων καὶ ὁ ἄθεος καὶ ὁ ἐθνικῶς ζῶν· ἄνους δὲ ὁ μὴ ἔχων τὰ τοῦ ἀνθρώπου ἐξαίρετα, ἀλλὰ καὶ τὸ περὶ τὴν ζωὴν βλαβερόν, καὶ Ἰουδαϊκῶς καὶ τὴν τοῦ νόμου τήρησιν πολιτευόμενος. Ἐπιμερισμῶν τοῦ Ψαλτηρίου
α 1285	Ἄφρων · παρὰ τὸ φρῶ, τὸ προϊῶ, μετὰ τοῦ στερητικοῦ α
α 1286	Ἀφυής · ἐκ τοῦ φυής, ὃ σημαίνει τὸν τρόπον καὶ τὴν θέσιν, Γ ἀμφοτέρων δὲ φυὴν ἐδάην,“ καὶ μετὰ τοῦ στερητικοῦ α ἀφυής, οἱονεὶ ὁ κακότροπος. εὐφυής δὲ καὶ εὐμαθής διαφέρει· εὐμαθὴς μὲν ὁ καλῶς μανθάνων, εὐφυὴς δὲ ὁ πανοῦργος καὶ σκώπτης. Φωτίου
α 1287	Ἄφυκτος · εἰς τὸ Ἐτύχθη
α 1288	Ἀφύξειν Α · παρὰ τὸ ἀφύσσω, τὸ ἀπαντλῶ· Δωρικὴ δὲ ἡ λέξις· ἐν πλεονασμῷ τοῦ λ λαφύσσω· γίνεται οὖν ἀφύξειν τὸ ἀπαρέμφατον μέλλοντοσ. τὸ ἀφύσσω ἀπὸ τοῦ φυσσῶ μετὰ τοῦ ἐπιτατικοῦ α ἀφύσσω ἀπὸ μεταφορᾶς τῶν φυσωμένων ἀσκῶν
