Lexicon, Letter Ι
Σοῦδα, Στοιχεῖον Ι
by Suda
eul_wid: wus-ai    eul_aid: wus

Period  Byzantine
Domain  Grammar
Format  Collection

The iota section of the Suda (Σοῦδα, Στοιχεῖον Ι) spans 796 entries ranging from terse one-word glosses to extended biographical and mythographic notices. Short lexical entries such as Ἴχνος (path, step), Ἰχώρ (congealed blood), Ἴψ (worm), and Ἰξύν (the loins or spine) illustrate the letter's core glossographical function, while poetic citations embedded in entries like Ἰξύν preserve fragments of otherwise obscure verse.

Biographical and historical entries give the letter much of its scholarly interest. The notice on Ἰάδμων of Samos links to the story of Rhodopis and to the cross-reference at Αἴσωπος Σάμιος, tracing the social world of archaic Aegean slave-ownership. Ἰόβας records Juba II, king of Libya and Mauretania under Augustus, his triumphal humiliation at Rome, and his marriage to Cleopatra Selene, daughter of Cleopatra. Ἰοβάτης preserves the mythographic kernel of the Bellerophon cycle, naming the father of Stheneboea and the letter sent by Proetus.

The opening entries (Ἴα, Ἰαβώκ, Ἰαβίν, Ἰαζάρτης, Ἰαζύγων) reflect the Suda's habitual incorporation of Biblical proper names and ethnonyms alongside classical material, making this letter useful for studying both Byzantine lexicographic method and the transmission of Hellenistic and Roman-era historical data.

Text
----

ι 1	Ἴα: μία, ἢ φωνή, ἢ βία.
ι 359	Ἱμῶσα: γεμίζουσα, ἀντλοῦσα.
ι 360	Ἵνα: ὅπου. Ἀντιφῶν ἐν τῷ περὶ τῆς ὁμονοίας· ὀκνεῖν, ἵνα οὐδὲν ἔργον ὀκνεῖν. καὶ Ἀρριανὸς ἀντὶ τοῦ ὅπου· ἵνα ἐπιμαχώ‐ τατον τοῦ τείχους ἐφαίνετο, ἐστρατοπεδεύσατο. Ἶνα δὲ τὴν δύνα‐ μιν, αἰτιατική, καὶ ψιλοῦται καὶ περισπᾶται· ἀπὸ τῆς ἴς εὐθείας.
ι 361	Ἵνα: τούτῳ χρῶνται ἀντὶ τοῦ ἄν. Ὅμηρος· ἵνα μὴ ῥέξωμεν ὧδε.
ι 362	Ἶνα: πόλις.
ι 363	Ἵνα μή σε βάψω βάμμα Σαρδινιακόν: τουτέστιν ἵνα μή σε ἐρυθρὸν ποιήσω τῷ βάμματι μαστίξας· οἷον ἵνα μή σε φοινίξω. νῆσος γάρ ἐστι μεγίστη ἡ Σαρδὼ πρὸς τῇ Ἰταλίᾳ· γίνονται δὲ ἐν αὐτῇ πορφύραι διάφοροι καὶ ὀξύταται. βούλεται οὖν δηλοῦν, ἵνα μή σοι πληγὰς ἐντρίψω. ἐν Σαρδοῖ γὰρ τῆς Ἰταλίας βάμματα πυρρὰ γίνεται.
ι 364	Ἵνα μὴ φάγῃ σκόροδα μηδὲ κυάμους: τουτέστιν ἵνα μὴ δικάσῃ μηδὲ πολεμήσῃ. εἰς γὰρ τὸν πόλεμον ἔφερον σκόροδα· οἱ δὲ δικασταὶ ἔτρωγον κυάμους, ἵνα μὴ κοιμηθῶσιν.
ι 365	Ἰνάρωνος.
ι 366	Ἰνάσσω: ἰσχὺν παρέχω.
ι 367	Ἰνάχειον ἄστυ: τὸ τοῦ Ἰνάχου.
ι 368	Ἴνδακος: ὄνομα κύριον. ἤκμαζε δὲ ἐπὶ Λέοντος τοῦ μετὰ Μαρκιανὸν βασιλέως, λαμπρὸς τὴν τόλμαν καὶ τοῖς ποσὶ χρήσασθαι δυνατώτατος, τῶν χειρῶν τὴν ἀριστερὰν ἀμείνων, ταχύτητι ποδῶν διαφέρων. Εὐχίδου γὰρ καὶ Ἀσσάπου καὶ Χρυσομάζου καὶ Ἐχίονος καὶ εἴ τις ἕτερος ἐπὶ ποδῶν ὠκύτητι διεβοήθη, ὀξύτατος ἦν. οὗτος γὰρ ἐξεφαίνετο ὁδεύων καὶ ἠφανίζετο αὖθις, οἷά τις ἀστραπή, κατὰ κρημνῶν οὐ τρέχοντι μᾶλλον ἀλλὰ πετομένῳ ἐοικώς. ἣν γὰρ κέλευθον ἀνὴρ δι’ ἵππων ἀμοιβῆς αὐθημερὸν οὐκ ἔσθενε δρᾶσαι, τοῖς ἰδίοις αὐτὸν ποσὶν ἰσχυρίζοντο ἀναλγήτως διατρέχειν. ἀπὸ γὰρ τοῦ ἐρύματος Χέρεως διὰ μιᾶς ἐφοίτα ἐς τὴν Ἀντιόχειαν, καὶ πάλιν τῇ ἑξῆς ἐς τὸ ῥηθὲν εὑρίσκετο φρούριον· ἐκ δὲ τούτου αὖθις μὴ ἀναπαύλης δεόμενος διὰ μιᾶς ἡμέρας εἰς Νεάπολιν ἐγίνετο Ἰσαυρίας.
ι 369	Ἰνγρουσία: παρὰ Ῥωμαίοις τὸ τοῖς ἀσθενέσι διδόμενον σιτίον, ὁ οὔτε ζῆν οὔτε ἀποθνήσκειν ποιεῖ.
ι 370	Ἴνδακος.
ι 371	Ἰνδάλλεται: καταφαίνεται, ὁμοιοῦται.
ι 372	Ἰνδάλματα: φαντάσματα, ὀνείρατα, ἅπερ μὴ παρόντα ὑπονοεῖ τις, ὁμοιώματα, ἀπεικονίσματα. Αἰλιανός· ὄψις οὖν ἰνδάλματος ἱεροῦ ὄναρ ἐπιστᾶσα λέγει ποιήσασθαι μεταβολὴν βίου.
ι 373	Ἰνδικτιὼν καὶ Ἴνδικτος λέγεται.
ι 374	Ἰνδοί: ἔθνος βάρβαρον. κατὰ δὲ τὸν πόλεμον ἦσαν αὐτοῖς σημαῖαι τῶν ἱππέων καθ’ ἑκάστην χιλιοστὺν δράκων ἐπὶ κάμακος ἀνατεταμένος, οὗ ἀργυρᾶ μὲν ἡ κεφαλὴ πεποίηται, σεσηρότων ὀδόντων καὶ τοῦ χάσματος ἀπειλὴν ἔχοντος· τὸ δὲ ἄλλο σῶμα σηρικόϋφον ἦν, ἔς τε μῆκος καὶ βάθος καὶ τὸ ποικίλον τῆς χρόας ἐς ἀληθινὸν δρά‐ κοντα. τοῦτον φέρων ἱππεύς, μετεωρίσας ἐς τὸν ἀέρα τὴν κάμακα ῥύμῃ διώκει τὸν ἵππον. καὶ ἐμπίπτει μὲν ὥσπερ εἰκὸς ἐλαυνόμενον βίᾳ τὸ πνεῦμα· εἰλούμενον δὲ ἐν τοῖς κόλποις τοῦ κοίλου ὕφους καὶ διέξοδον εὑρεῖν διὰ τὸ στεγανὸν οὐ δυνάμενον κυμαίνει τε εἰς τὸν ἀέρα καὶ μετεωρίζον τὸ ποικίλον ἤτριον πάσας ἑλίσσει τροπάς, ὥσπερ ὁλκὸς δράκοντος ἀληθινοῦ. ὅτι ἐπὶ τοῦ μεγάλου Κωνσταντίνου ἐβαπτίσθη‐ σαν οἱ ἐνδότεροι Ἰνδοὶ καὶ Ἴβηρες καὶ Ἀρμένιοι,
ι 375	Ἰνδοὶ οὔτε σώμασιν οὔτε χρήμασι συνεμάχησαν κατὰ Ῥωμαίων τῷ βασιλεῖ. οὐ γὰρ ὅσιον αὐτοῖς πολεμεῖν πρὸς ἄνδρας ἀδικουμένους.
ι 376	Ἶνες: νεῦρα. καὶ τὸ πληθυντικὸν Ἰσί.
ι 377	Ἵν’ εἰδῇς: ἵνα μάθῃς. Εἰδῶ περισπωμένως. Ἵν’ εἰδῆτε, ὅπως μάθητε. ἀλλὰ τούτων μὲν τάχ’ ἡμῖν δώσεις δίκην οὐκ ἐς μακράν, ἵν’ εἰδῆθ’ οἷός ἐστι τρόπος ἀνδρῶν ὀξυθύμων τε καὶ δικαίων καὶ βλεπόντων κάρδαμα.
ι 378	Ἰνίον: νεῦρον. ἀπὸ τῆς τοῦ ἐγκεφάλου βάσεως ἐπὶ τὰ πλατέα νεῦρα, ἃ δὴ τὴν ἰσχὺν ἡμῶν ἔχειν δοκεῖ.
ι 379	Ἶνις: ὁ νέος, ὁ υἱός.
ι 380	Ἴνις: τοὺς ἑτέρους. καὶ Ἴνις, χώρα.
ι 381	Ἰνοῦς ἄχη: αὕτη δύο παῖδας ἔσχε, Λέαρχον καὶ Μελικέρτην, οἳ κατετοξεύθησαν ὑπὸ Ἀθάμαντος. ὕστερον δὲ ἐκλήθη Λευκοθέα.
ι 382	Ἰνώ: ὄνομα θεᾶς.
ι 383	Ἰνωπός: ὄνομα τόπου. λοῦσαι δ’ Ἰνωπῷ καθαρὸν χρόα, βᾶθι δ’ ἐς οἴκους.
ι 384	Ἴνωψ: ὄνομα κύριον.
ι 385	Ἰννοί: οἱ κολοβοὶ τῶν ἵππων, νάννοι δὲ οἱ κολοβοὶ τῶν ἀνθρώ‐ πων. καὶ ναννοφυεῖς.
ι 386	Ἰνοῖ κρεμαμένῃ πρὸ ποδῶν Εὐριπίδου.
ι 387	Ἴξαλος: πηδητικός. ἐν Ἐπιγράμμασι· ἴξαλον εὐσκάρθμῳ, λόχμιον ὑλοβάτᾳ, Πανὶ φιλοσκοπέλῳ λάσιον παρὰ πρῶνα Χαρικλῆς κνακὸν ὑπηνήταν τόνδ’ ἀνέθηκε τράγον. καὶ αὖθις· πρόσθε μὲν ἀγραύλοιο διατριχὸς ἰξάλου αἰγὸς δοῖον ἐπὶ χώροις ἐστεφόμην πετάλοις.
ι 388	Ἷξε, καὶ Ἷξον· οἳ δ’ ἷξον κοίλην Λακεδαίμονα.
ι 389	Ἰξευτής: ἰξευτικός.
ι 390	Ἰξιονίδης.
ι 391	Ἰξίονος.
ι 392	Ἰξιόεν.
ι 393	Ἰξιῶδες.
ι 394	Ἰξίων· οὗτος ἠράσθη τῆς Ἥρας· ἣ δὲ προσαγγέλλει τῷ Διΐ, ὃς βουληθεὶς γνῶναι τοῦτο ἐξομοιοῖ νεφέλην τῇ Ἥρᾳ καὶ ἔστησεν. ὁ δὲ Ἰξίων μίγνυται αὐτῇ. καὶ ὀργισθεὶς ὁ Ζεὺς κολάζει αὐτὸν τροχῷ διατείνων ἀεὶ φερομένῳ καὶ ἀνακυκλουμένῳ.
ι 395	Ἴξιρος: ποταμός.
ι 396	Ἰξός: ᾧ χρῶνται εἰς ἄγρευσιν πτηνῶν.
ι 397	Ἰξύν: τὴν ὀσφύν. ἐπ’ ἠϊόνι ψυχόμενον χηλάς τε καὶ ἰξύας. τουτέστι τὴν ῥάχιν. καὶ αὖθις· ἔκρεκες εὐτάρσοις δι’ ἰξύος, ἀχέτα, μολπάν, τέττιξ, οἰονόμοις τερπνότερον χέλυος.
ι 398	Ἰόβακχος: ὄνομα κύριον.
ι 399	Ἰόβας, Λιβύης καὶ Μαυρουσίας βασιλεύς, ὃν λαβόντες καὶ μαστιγώσαντες ἐπόμπευσαν οἱ Ῥωμαῖοι· οὐ μὴν ἀνεῖλον διὰ τὴν παί‐ δευσιν. ἦν δὲ ἐπὶ Αὐγούστου Καίσαρος καὶ τὴν Κλεοπάτρας θυγατέρα Σελήνην, ἣν ἐκ τοῦ Καίσαρος Γαΐου γενομένην ἐπεποίητο, γυναῖκα εἰλήφει. συνήκμαζε δὲ αὐτῷ Δίδυμος ὁ Χαλκέντερος, ὁ καὶ πολλὰ γράψας κατ’ αὐτοῦ. ἔγραψε πάνυ πολλά.
